STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
NH,1978Q2,38338.5655748712,36421.6372961276,1916.92827874356,5%,0.243082852094155,0.00801939561076496
NH,1978Q3,40445.8064088004,38423.5160883604,2022.29032044002,5%,0.256443657441983,0.0139148305284083
NH,1978Q4,42599.0511171439,39548.4302324492,3050.6208846947,7.16124140020336%,0.270096146968192,0.023025692819785
NH,1979Q1,44695.2249433167,40529.1708692229,4166.05407409374,9.32102720005819%,0.283386782768222,0.0315514906704239
NH,1979Q2,46600.7120467413,41603.6632702848,4997.04877645649,10.7231167872379%,0.295468383443253,0.0379813142294467
NH,1979Q3,48186.3290385268,42710.6720599725,5475.65697855423,11.363507218357%,0.305521871228013,0.041760622067959
NH,1979Q4,49405.3371608813,43790.0644627932,5615.2726980881,11.3657208325545%,0.313250902470175,0.0429569847422059
NH,1980Q1,50349.231189258,44791.8439913971,5557.38719786081,11.037680351009%,0.319235593056586,0.0425827132542404
NH,1980Q2,51141.2999999998,45747.59619316,5393.70380683977,10.5466693393398%,0.324257647029731,0.0414414814074292
NH,1980Q3,51846.292263265,46683.9459401885,5162.34632307644,9.95702122123427%,0.328727598565193,0.0397723314436397
NH,1980Q4,52451.0935955167,47633.1852913179,4817.90830419885,9.18552497942705%,0.332562296879792,0.0372176560760637
NH,1981Q1,53086.8141672052,48627.2135205615,4459.60064664367,8.40058066509221%,0.336593036355404,0.0345655508071848
NH,1981Q2,53842.4673804,49668.5274247841,4173.93995561586,7.752133508531%,0.341384199913644,0.032419993025694
NH,1981Q3,54704.489097162,50767.3825689732,3937.10652818884,7.19704469078587%,0.346849785136659,0.0306332632367211
NH,1981Q4,55639.1376095461,51930.2892218027,3708.84838774345,6.66589840728788%,0.352775855209682,0.0288963917130098
NH,1982Q1,56482.0055671549,53151.2434319242,3330.76213523072,5.89703234115965%,0.35811999743311,0.0259736045152614
NH,1982Q2,57359.5710622077,54377.4470073089,2982.12405489886,5.19899992220074%,0.363684136837863,0.0232666212608512
NH,1982Q3,58467.8811581555,55544.4871002477,2923.39405790777,5%,0.370711295394476,0.0228163093717755
NH,1982Q4,59744.432863371,56757.2112202025,2987.22164316855,5%,0.378805177486738,0.0246468446812865
NH,1983Q1,61296.1707644173,58231.3622261964,3064.80853822087,5%,0.38864385739124,0.030262527898289
NH,1983Q2,63163.1648573137,60005.006614448,3158.15824286568,5%,0.400481395967322,0.0416031891146399
NH,1983Q3,65320.8064878626,61213.0891211464,4107.71736671618,6.28852824632447%,0.414161763855022,0.0621563861702308
NH,1983Q4,67773.0782928767,61727.0356807592,6046.04261211745,8.92100929219992%,0.4297102126698,0.0917095198048726
NH,1984Q1,70576.5299012143,62193.6911530802,8382.83874813413,11.8776578557596%,0.447485291169589,0.127818378661696
NH,1984Q2,73750.9970385687,62601.2344867592,11149.7625518096,15.1181177197899%,0.46761276631261,0.170700628031443
NH,1984Q3,77309.9367305431,62977.0980414352,14332.8386891079,18.5394521005285%,0.490177961378835,0.220391226589927
NH,1984Q4,81299.3877052433,63335.677508013,17963.7101972303,22.0957509081852%,0.51547278153391,0.277482557855149
NH,1985Q1,85825.2436668451,63679.4190409153,22145.8246259298,25.8033926613656%,0.544168638012031,0.343422433719475
NH,1985Q2,90953.646224769,64091.0341923459,26862.6120324231,29.5343981768899%,0.576684896817608,0.418695105006194
NH,1985Q3,96579.0476937383,64600.2459364958,31978.8017572425,33.1115314562331%,0.612352340623799,0.501168999477141
NH,1985Q4,102587.988562948,65253.7329633598,37334.2555995883,36.3924238330104%,0.650451587756562,0.58850282212371
NH,1986Q1,108822.833778058,66126.9681342852,42695.865643773,39.234289497414%,0.689983164760788,0.677958908143482
NH,1986Q2,115150.082137472,67030.7420449795,48119.3400924929,41.7883680144018%,0.730100617097674,0.76862355522648
NH,1986Q3,121416.803294482,67924.5028634942,53492.3004309875,44.0567524259788%,0.769834301164431,0.859374888455795
NH,1986Q4,127413.538021915,68714.6963757284,58698.8416461869,46.069548462025%,0.807856156154021,0.948284593790196
NH,1987Q1,132877.351448544,69296.7051944084,63580.6462541354,47.8491221875059%,0.842499062875751,1.03207392002308
NH,1987Q2,137660.735971853,69814.0917541022,67846.6442177506,49.2853998918203%,0.872827760237113,1.10733516905069
NH,1987Q3,141616.96047506,70310.6838749702,71306.2766000895,50.3515090006802%,0.897911910396206,1.17023577687065
NH,1987Q4,144791.100724233,70869.6529324714,73921.4477917619,51.0538613367899%,0.918037312928786,1.21995654145994
NH,1988Q1,147276.544788123,71623.6710056879,75652.873782435,51.3679037563461%,0.933796088008435,1.25679527619495
NH,1988Q2,149251.979637651,72382.4062134319,76869.5734242187,51.5032186580308%,0.946321187217261,1.28392247568219
NH,1988Q3,150807.752146782,73171.0780746337,77636.6740721479,51.4805591668682%,0.95618544825725,1.30340908478155
NH,1988Q4,152043.149068849,73945.0583491624,78098.0907196862,51.3657413688016%,0.964018391477255,1.31756085408473
NH,1989Q1,152996.837368075,74820.1521477782,78176.6852202968,51.0969289072439%,0.97006518191682,1.32755693781267
NH,1989Q2,153621.276475169,75434.4212639078,78186.8552112612,50.8958505001742%,0.974024392096843,1.33251034091771
NH,1989Q3,153833.534428959,75950.199555453,77883.3348735056,50.6283205171189%,0.975370198023935,1.33075982754761
NH,1989Q4,153337.480094146,76379.1401112012,76958.3399829447,50.1888644157279%,0.972225002039373,1.3170077808061
NH,1990Q1,151966.589401481,76586.3130481316,75380.2763533491,49.6031901816273%,0.963532970543525,1.2881898764532
NH,1990Q2,149869.3,76931.779533383,72937.5204666172,48.6674191889981%,0.950235261520398,1.24684327705438
NH,1990Q3,145744.73762973,77274.2012570547,68470.536372675,46.9797657783207%,0.924083777510189,1.17058623114607
NH,1990Q4,141740.164958264,77619.9307260058,64120.2342322583,45.2378718841895%,0.898693079350209,1.09605631945686
NH,1991Q1,138147.114477368,77865.3955616753,60281.7189156931,43.6358871075578%,0.875911607338463,1.02801713331524
NH,1991Q2,135035.123082004,78346.2855839262,56688.8374980776,41.980809291855%,0.856180255037335,0.966921382553639
NH,1991Q3,132374.129532541,79001.7137783128,53372.4157542281,40.3193705165085%,0.839308421370414,0.911032512355157
NH,1991Q4,130111.226963765,79889.6505896364,50221.5763741289,38.5989568664318%,0.824960654254429,0.858373405730396
NH,1992Q1,128191.040791413,81180.6897532169,47010.3510381957,36.6721034075143%,0.812785855215176,0.807497296672369
NH,1992Q2,126501.969581679,82419.7004437049,44082.2691379741,34.8471010243926%,0.802076423579026,0.758109953120085
NH,1992Q3,125045.36154368,83613.1384874141,41432.2230562657,33.1337544590112%,0.7928409075666,0.71290548327498
NH,1992Q4,123851.37818124,84622.5357398646,39228.8424413752,31.674126697217%,0.785270543972061,0.674886766420935
NH,1993Q1,122904.375307039,85233.464110626,37670.911196413,30.650585955385%,0.779266141977611,0.645593505458
NH,1993Q2,122254.796779805,85769.7036218299,36485.0931579755,29.8434859972728%,0.77514753715525,0.625103027079234
NH,1993Q3,121835.47434033,86206.4102080947,35629.0641322355,29.2435879821921%,0.772488854103177,0.610601545627587
NH,1993Q4,121560.854557414,86632.1632524103,34928.6913050039,28.7335026001374%,0.770747647590317,0.59908052755861
NH,1994Q1,121329.610534774,87128.7616454528,34200.848889321,28.1883777081101%,0.769281461891653,0.587354283786855
NH,1994Q2,121025.924196914,87761.6422947656,33264.2819021482,27.4852533644163%,0.767355961027389,0.572343945386767
NH,1994Q3,120722.668747377,88585.6126965478,32137.0560508292,26.6205646249247%,0.765433192178812,0.554286716845159
NH,1994Q4,120480.853137101,89656.8729184672,30823.980218634,25.5841317653668%,0.763899978107149,0.533208926389366
NH,1995Q1,120340.84584218,91050.9844234373,29289.8614187424,24.3390855480228%,0.763012272162673,0.509431324909841
NH,1995Q2,120391.718675846,92497.8460953456,27893.8725805002,23.1692618788875%,0.763334827618681,0.486709367827821
NH,1995Q3,120550.072483093,93884.0852166678,26665.9872664251,22.1202581775013%,0.764338858273673,0.466654245402112
NH,1995Q4,120771.951455986,95039.3080583229,25732.6433976627,21.3068043427623%,0.765745665563975,0.451527871804603
NH,1996Q1,121085.090956473,95823.6728942864,25261.4180621865,20.862533828601%,0.767731103509825,0.443997247571713
NH,1996Q2,121514.919491335,96361.254408295,25153.6650830402,20.7000631595973%,0.770456399686119,0.443200273811425
NH,1996Q3,122075.179679588,96760.8355158325,25314.3441637558,20.7366839272312%,0.774008688156834,0.447165868608297
NH,1996Q4,122731.862479827,97150.0466623053,25581.8158175216,20.8436630070096%,0.778172337099083,0.453069511875455
NH,1997Q1,123580.189766358,97610.1435163674,25970.0462499902,21.0147324575966%,0.783551093795561,0.461005461221036
NH,1997Q2,124619.967580398,98107.4043689985,26512.5632113991,21.2747312699265%,0.790143728464886,0.472000061486132
NH,1997Q3,125867.787448356,98538.6941154936,27329.0933328619,21.7125397108257%,0.798055438458589,0.488056744310491
NH,1997Q4,127374.533413013,98811.0446144538,28563.4887985591,22.4248034777421%,0.80760885030325,0.51181410303872
NH,1998Q1,129140.703690215,98900.0330547761,30240.670635439,23.4168389758668%,0.818807122899751,0.544359060126298
NH,1998Q2,131170.969236585,98830.1963422293,32340.772894356,24.6554348744842%,0.83167987210463,0.584166534679918
NH,1998Q3,133448.393399937,98765.8713343734,34682.5220655632,25.9894639282931%,0.846119712321773,0.628518989157927
NH,1998Q4,135959.049576402,98840.9380046965,37118.1115717059,27.3009495780914%,0.862038342944801,0.674747568109341
NH,1999Q1,138744.195849199,99160.612314499,39583.5835347004,28.5299023086513%,0.879697357812448,0.721673204331301
NH,1999Q2,141829.733947906,99715.9089458159,42113.8250020905,29.6932271039575%,0.899260984933919,0.769917946878518
NH,1999Q3,145209.234804923,100468.482017827,44740.7527870964,30.811231012409%,0.920688461279482,0.820045436546255
NH,1999Q4,148986.326433909,101380.323187573,47606.0032463358,31.953270065662%,0.944636832639431,0.874642449301443
NH,2000Q1,153184.272298693,102309.237410133,50875.0348885605,33.2116568660257%,0.971253599293253,0.934880617547586
NH,2000Q2,157718.1,103451.779259527,54266.320740473,34.4071610934147%,1,1
NH,2000Q3,162509.881470955,104663.709809336,57846.1716616195,35.5954795720887%,1.03038193758963,1.06967241688178
NH,2000Q4,167444.902746176,105896.617592462,61548.2851537139,36.7573357828712%,1.06167207661122,1.14279645074845
NH,2001Q1,172325.563546971,107329.922181978,64995.6413649932,37.7167728497097%,1.09261754704737,1.2164975052734
NH,2001Q2,177134.788471928,108462.113502492,68672.6749694356,38.7685985129447%,1.1231100835727,1.29051691415297
NH,2001Q3,181867.496318464,109522.947072895,72344.5492455691,39.7787129146421%,1.1531174691964,1.36407272122127
NH,2001Q4,186540.078884689,110530.236671155,76009.8422135342,40.7471909886561%,1.1827436349074,1.43698652253803
NH,2002Q1,191280.495248164,111338.42010881,79942.0751393539,41.7931138434363%,1.21279989581515,1.51155382844469
NH,2002Q2,196160.214409967,112217.894548523,83942.3198614442,42.7927345582974%,1.2437393958586,1.59036401152357
NH,2002Q3,201064.140109131,112932.149330605,88131.9907785263,43.8327743230051%,1.27483237566983,1.67314245444395
NH,2002Q4,205792.820420854,113387.757071529,92405.0633493259,44.9019859683899%,1.30481422500559,1.75790471139486
NH,2003Q1,210358.872183966,113622.398672877,96736.4735110897,45.9864005291349%,1.3337649400035,1.84515194006324
NH,2003Q2,214819.281266232,113827.062785187,100992.218481044,47.012641456463%,1.36204583536215,1.93007001329029
NH,2003Q3,219252.201908788,114445.440002474,104806.761906314,47.8019198867225%,1.39015244229285,2.00651603955777
NH,2003Q4,223711.985634351,115872.828374486,107839.157259865,48.204461175417%,1.41842937262338,2.06786879933323
NH,2004Q1,228130.445672509,118335.603493225,109794.842179284,48.1280969997749%,1.44644429315665,2.10792851720516
NH,2004Q2,232462.015232589,121549.373814062,110912.641418527,47.7121568904726%,1.47390829101155,2.13225395763219
NH,2004Q3,236691.016891338,125003.687060657,111687.329830681,47.1869745195929%,1.50072196464031,2.14987396953294
NH,2004Q4,240725.91829893,128209.255724453,112516.662574477,46.7405684313374%,1.52630495991855,2.16843173218906
NH,2005Q1,244258.452637017,130781.867041435,113476.585595583,46.4575880058552%,1.54870273378273,2.18866864920945
NH,2005Q2,247012.170495597,133041.247433319,113970.923062278,46.1398006558182%,1.56616247910416,2.20080736370138
NH,2005Q3,248784.272406046,135325.411171876,113458.86123417,45.6053190729804%,1.5773983607845,2.1936367706975
NH,2005Q4,249382.619006175,138009.573360889,111373.045645286,44.6595059788541%,1.58119213334535,2.15609425436547
NH,2006Q1,248832.182064501,141331.485533605,107500.696530896,43.2020873019673%,1.57770212844627,2.08422396794515
NH,2006Q2,247351.346452909,144864.635099705,102486.711353204,41.4336581639412%,1.5683129992874,1.98968125115198
NH,2006Q3,245166.665032463,148079.990145375,97086.6748870877,39.6002755408172%,1.55446118760284,1.88738245525031
NH,2006Q4,242522.166915215,150432.977997823,92089.1889173912,37.9714522959814%,1.53769394200928,1.79265509874746
NH,2007Q1,239571.109352499,151634.402764059,87936.7065884402,36.7058894647652%,1.51898297882424,1.7150083897763
NH,2007Q2,236094.589067682,152096.147087947,83998.4419797357,35.578300337775%,1.49694035794042,1.64012340044931
NH,2007Q3,231971.019542951,152592.205867329,79378.8136756215,34.2192804221926%,1.47079516899424,1.55143159015911
NH,2007Q4,227313.586929134,153854.926030912,73458.6608982215,32.3160009441594%,1.44126506044096,1.43683154066148
NH,2008Q1,222388.806255785,156366.007336625,66022.7989191601,29.6880045496636%,1.41003985120151,1.29221419280817
NH,2008Q2,217448.866116392,159564.611783631,57884.2543327613,26.619708516566%,1.37871852448382,1.13331331695089
NH,2008Q3,212811.62331897,162648.677346993,50162.9459719772,23.5715254597683%,1.34931642797479,0.982261158372133
NH,2008Q4,208739.707446618,164810.760350157,43928.9470964609,21.0448446219535%,1.32349874520817,0.860117289334097
NH,2009Q1,205308.677473229,165474.998657977,39833.6788152525,19.4018486239806%,1.30174455229443,0.779598396011702
NH,2009Q2,202141.010506836,165036.190671992,37104.8198348446,18.3559089478232%,1.28166019313469,0.725868562616457
NH,2009Q3,199200.76398753,164108.54287209,35092.2211154402,17.6165093009568%,1.26301777657434,0.686090221991431
NH,2009Q4,196559.637103618,163311.705583888,33247.9315197296,16.9149333045434%,1.24627190603753,0.649555195715989
NH,2010Q1,194053.07052096,163118.354289925,30934.7162310351,15.9413691048469%,1.23037920518292,0.602963464788673
NH,2010Q2,191719.962812322,163742.069245596,27977.8935667265,14.5931040024844%,1.21558630754696,0.54511082800227
NH,2010Q3,189414.158608595,165137.973091849,24276.1855167458,12.8164577004563%,1.20096652577348,0.472995339927497
NH,2010Q4,186938.172221448,167304.976240717,19633.195980731,10.5025077261766%,1.18526771639684,0.382666370738269
NH,2011Q1,184473.342562036,170179.648909223,14293.693652813,7.74837895508194%,1.1696396454309,0.278952251236684
NH,2011Q2,182367.088789204,173248.734349744,9118.35443946021,5%,1.15628509847128,0.175494566522501
NH,2011Q3,180695.770131718,171660.981625132,9034.78850658593,5%,1.14568822558551,0.0836501628966179
NH,2011Q4,179387.008041688,170417.657639603,8969.35040208438,5%,1.13739011592003,0.0482912061081518
NH,2012Q1,178376.566959773,169457.738611785,8918.82834798866,5%,1.13098348864064,0.0338791212415803
NH,2012Q2,177846.663816164,168954.330625356,8892.33319080822,5%,1.12762367677625,0.0279329399116013
NH,2012Q3,177811.22741347,168920.666042797,8890.5613706735,5%,1.12739899487421,0.0255888136029507
NH,2012Q4,178290.477251864,169375.953389271,8914.5238625932,5%,1.13043764318657,0.0250189428554106
NH,2013Q1,179171.251979583,170212.689380604,8958.56259897916,5%,1.13602213049474,0.0250453944453828
NH,2013Q2,180231.290766147,171219.72622784,9011.56453830734,5%,1.1427432283685,0.0250436509932434
NH,2013Q3,181272.271638998,172208.658057048,9063.6135819499,5%,1.14934349094364,0.0246389190284506
NH,2013Q4,182282.654600738,173168.521870701,9114.13273003692,5%,1.15574974971635,0.0239920794726748
NH,2014Q1,183323.299319655,174157.134353672,9166.16496598278,5%,1.16234788093221,0.0184315093192585
NH,2014Q2,184350.671688765,174215.906889033,10134.7647997321,5.49754698851459%,1.16886185979139,0.0203812858347877
NH,2014Q3,185420.004801613,176149.004561532,9271.00024008067,5%,1.1756418876566,0.0153305838906433
NH,2014Q4,186570.074985859,177241.571236566,9328.50374929295,5%,1.1829338229782,0.0115150002184117
NH,2015Q1,187790.677705715,177292.965351543,10497.7123541721,5.59011367466438%,1.19067296464841,0.0129596787519803
NH,2015Q2,189005.747499878,175462.435794914,13543.3117049634,7.16555548395275%,1.19837702521066,0.0167227556053833
NH,2015Q3,190263.404344342,176279.58369485,13983.8206494923,7.34971640903896%,1.20635110582959,0.0172698649651802
NH,2015Q4,191443.728319341,177809.077435555,13634.6508837862,7.12201491450412%,1.21383486308383,0.0168415431455553
NH,2016Q1,192564.275709082,179441.871926667,13122.4037824151,6.81455775433646%,1.22093961130068,0.0162113978279126
NJ,1975Q1,39839.5757257038,33858.9525967225,5980.62312898132,15.0117641065207%,0.178467455887535,0.0465611846310284
